Kind,Name,CountClassCoupled,CountClassDerived,CountDeclMethodAll,CountDeclMethod,MaxInheritanceTree,PercentLackOfCohesion
Public Final Class,"org.apache.catalina.tribes.demos.IntrospectionUtils",20,0,4,4,1,50
Public Class,"org.apache.catalina.tribes.demos.LoadTest",17,0,13,13,1,87
Public Static Class,"org.apache.catalina.tribes.demos.LoadTest.LoadMessage",3,0,10,4,2,62
Public Static Class,"org.apache.catalina.tribes.demos.LoadTest.Shutdown",5,0,2,2,2,0
Public Static Class,"org.apache.catalina.tribes.demos.LoadTest.SystemExit",2,0,2,2,2,0
Public Class,"org.apache.catalina.tribes.demos.MapDemo",13,0,7,7,1,71
Static Class,"org.apache.catalina.tribes.demos.MapDemo.ColorRenderer",5,0,2,2,2,0
Public Static Class,"org.apache.catalina.tribes.demos.MapDemo.Shutdown",5,0,2,2,2,0
Public Static Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo",21,0,6,6,2,71
Anonymous Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo.(Anon_1)",7,0,5,5,2,60
Anonymous Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo.SimpleTableDemo.(Anon_2)",3,0,1,1,2,0
Anonymous Class,"org.apache.catalina.tribes.demos.MapDemo.SimpleTableDemo.actionPerformed.(Anon_3)",6,0,1,1,2,0
Public Static Class,"org.apache.catalina.tribes.demos.MapDemo.SystemExit",2,0,2,2,2,0
Public Class,"org.apache.catalina.tribes.demos.MembersWithProperties",17,0,7,7,1,85
Public Static Class,"org.apache.catalina.tribes.demos.MembersWithProperties.Shutdown",5,0,2,2,2,0
Package,"org.apache.catalina.tribes.group",,,,199,,
Public Class,"org.apache.catalina.tribes.group.AbsoluteOrder",4,0,3,3,1,0
Public Static Class,"org.apache.catalina.tribes.group.AbsoluteOrder.AbsoluteComparator",2,0,7,7,1,0
Public Class,"org.apache.catalina.tribes.group.ChannelCoordinator",23,0,44,22,2,80
Public Abstract Class,"org.apache.catalina.tribes.group.ChannelInterceptorBase",9,20,22,22,1,88
Public Interface,"org.apache.catalina.tribes.group.ExtendedRpcCallback",3,0,4,2,1,0
Public Class,"org.apache.catalina.tribes.group.GroupChannel",47,0,68,46,2,92
Public Class,"org.apache.catalina.tribes.group.GroupChannel.HeartbeatRunnable",2,0,1,1,1,0
Public Static Class,"org.apache.catalina.tribes.group.GroupChannel.InterceptorIterator",2,0,4,4,1,37
Public Interface,"org.apache.catalina.tribes.group.GroupChannelMBean",7,1,14,14,0,0
Public Class,"org.apache.catalina.tribes.group.InterceptorPayload",1,0,2,2,1,0
Public Class,"org.apache.catalina.tribes.group.Response",2,0,6,6,1,50
Public Interface,"org.apache.catalina.tribes.group.RpcCallback",2,4,2,2,0,0
Public Class,"org.apache.catalina.tribes.group.RpcChannel",22,0,13,13,1,69
Public Static Class,"org.apache.catalina.tribes.group.RpcChannel.RpcCollector",7,0,6,6,1,58
Public Static Class,"org.apache.catalina.tribes.group.RpcChannel.RpcCollectorKey",2,0,3,3,1,0
Anonymous Class,"org.apache.catalina.tribes.group.RpcChannel.messageReceived.(Anon_1)",5,0,2,2,1,0
Public Class,"org.apache.catalina.tribes.group.RpcMessage",9,1,5,5,1,30
Public Static Class,"org.apache.catalina.tribes.group.RpcMessage.NoRpcChannelReply",5,0,9,4,2,0
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelMemberArrival",14,0,3,3,1,44
Public Static Class,"org.apache.catalina.tribes.group.TestGroupChannelMemberArrival.TestMbrListener",7,0,5,5,1,60
Anonymous Class,"org.apache.catalina.tribes.group.TestGroupChannelMemberArrival.testMemberArrival.(Anon_1)",5,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelOptionFlag",12,0,5,5,1,50
Public Static Class,"org.apache.catalina.tribes.group.TestGroupChannelOptionFlag.TestInterceptor",0,0,22,0,2,0
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelSenderConnections",18,0,15,8,2,50
Public Static Class,"org.apache.catalina.tribes.group.TestGroupChannelSenderConnections.TestMsg",4,0,1,1,1,0
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelSenderConnections.TestMsgListener",7,0,5,5,1,50
Public Class,"org.apache.catalina.tribes.group.TestGroupChannelStartStop",8,0,7,7,1,42
Package,"org.apache.catalina.tribes.group.interceptors",,,,438,,
Public Class,"org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor",11,0,35,13,2,71
Public Interface,"org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptorMBean",0,1,4,4,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor",23,0,41,19,2,87
Private Static Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.BaseEncryptionManager",11,1,15,15,1,82
Static Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.ChannelConfigException",1,0,10,1,3,0
Private Static Class,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.GCMEncryptionManager",8,0,18,3,2,0
Public Interface,"org.apache.catalina.tribes.group.interceptors.EncryptInterceptorMBean",1,1,8,8,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor",14,0,33,11,2,79
Public Static Class,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor.FragCollection",5,0,5,5,1,53
Public Static Class,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor.FragKey",3,0,4,4,1,50
Public Interface,"org.apache.catalina.tribes.group.interceptors.FragmentationInterceptorMBean",0,1,4,4,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.GzipInterceptor",16,0,46,24,2,86
Public Interface,"org.apache.catalina.tribes.group.interceptors.GzipInterceptorMBean",0,1,21,21,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor",20,0,50,28,2,86
Public Interface,"org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptorMBean",0,1,12,12,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator",28,1,60,38,2,87
Public Static Class,"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.CoordinationEvent",8,0,5,5,1,48
Public Static Class,"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.CoordinationMessage",5,0,11,11,1,62
Public Class,"org.apache.catalina.tribes.group.interceptors.OrderInterceptor",12,0,37,15,2,86
Protected Static Class,"org.apache.catalina.tribes.group.interceptors.OrderInterceptor.Counter",1,0,3,3,1,0
Protected Static Class,"org.apache.catalina.tribes.group.interceptors.OrderInterceptor.MessageOrder",5,0,9,9,1,72
Public Class,"org.apache.catalina.tribes.group.interceptors.SimpleCoordinator",8,0,32,10,2,70
Public Class,"org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor",17,0,37,15,2,73
Public Interface,"org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptorMBean",1,1,2,2,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TcpFailureDetector",23,0,47,25,2,84
Public Interface,"org.apache.catalina.tribes.group.interceptors.TcpFailureDetectorMBean",0,1,12,12,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor",17,0,34,12,2,80
Protected Class,"org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor.PingThread",6,0,1,1,2,0
Public Interface,"org.apache.catalina.tribes.group.interceptors.TcpPingInterceptorMBean",0,1,3,3,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TestDomainFilterInterceptor",13,0,4,4,1,41
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TestDomainFilterInterceptor.TestMbrListener",6,0,3,3,1,16
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestDomainFilterInterceptor.testMemberArrival.(Anon_1)",5,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor",36,0,23,23,1,26
Private Static Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.PipedInterceptor",6,0,24,2,2,0
Private Static Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.ValueCaptureInterceptor",6,0,25,3,2,0
Private Static Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.ValuesCaptureInterceptor",9,0,25,3,2,0
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestEncryptInterceptor.testMultithreaded.(Anon_1)",7,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TestGzipInterceptor",11,0,2,2,1,50
Public Class,"org.apache.catalina.tribes.group.interceptors.TestNonBlockingCoordinator",18,0,4,4,1,12
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestNonBlockingCoordinator.setUp.(Anon_1)",5,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor",20,0,5,5,1,60
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.MangleOrderInterceptor",5,0,23,1,2,0
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.TestListener",4,0,3,3,1,58
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.setUp.(Anon_1)",5,0,1,1,2,0
Anonymous Class,"org.apache.catalina.tribes.group.interceptors.TestOrderInterceptor.testOrder2.(Anon_2)",4,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TestTcpFailureDetector",15,0,6,6,1,33
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TestTcpFailureDetector.TestMbrListener",5,0,3,3,1,16
Public Class,"org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor",13,0,37,15,2,82
Public Interface,"org.apache.catalina.tribes.group.interceptors.ThroughputInterceptorMBean",1,1,14,14,0,0
Public Class,"org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor",17,0,29,7,2,61
Public Static Class,"org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor.MapEntry",2,0,2,2,1,33
Package,"org.apache.catalina.tribes.io",,,,107,,
Public Class,"org.apache.catalina.tribes.io.BufferPool",6,0,7,7,1,64
Public Class,"org.apache.catalina.tribes.io.ChannelData",13,0,27,27,1,83
Public Class,"org.apache.catalina.tribes.io.DirectByteArrayOutputStream",3,0,5,5,2,0
Public Interface,"org.apache.catalina.tribes.io.ListenCallback",1,1,1,1,0,0
Public Class,"org.apache.catalina.tribes.io.ObjectReader",10,0,17,17,1,73
Public Final Class,"org.apache.catalina.tribes.io.ReplicationStream",14,0,7,7,2,42
Public Class,"org.apache.catalina.tribes.io.TestChannelData",3,0,1,1,1,0
Public Class,"org.apache.catalina.tribes.io.TestXByteBuffer",5,0,2,2,1,0
Public Class,"org.apache.catalina.tribes.io.XByteBuffer",21,0,40,40,1,69
Package,"org.apache.catalina.tribes.jmx",,,,7,,
Public Class,"org.apache.catalina.tribes.jmx.JmxRegistry",16,0,7,7,1,61
Package,"org.apache.catalina.tribes.membership",,,,256,,
Public Class,"org.apache.catalina.tribes.membership.Constants",3,0,1,1,1,0
Public Class,"org.apache.catalina.tribes.membership.McastService",27,0,60,45,2,92
Public Class,"org.apache.catalina.tribes.membership.McastServiceImpl",34,0,27,21,2,88
Public Class,"org.apache.catalina.tribes.membership.McastServiceImpl.ReceiverThread",9,0,2,2,2,50
Protected Static Class,"org.apache.catalina.tribes.membership.McastServiceImpl.RecoveryThread",9,0,5,5,2,19
Public Class,"org.apache.catalina.tribes.membership.McastServiceImpl.SenderThread",8,0,2,2,2,25
Public Interface,"org.apache.catalina.tribes.membership.McastServiceMBean",3,1,17,17,0,0
Public Class,"org.apache.catalina.tribes.membership.MemberImpl",17,1,49,49,1,91
Public Class,"org.apache.catalina.tribes.membership.Membership",10,0,14,14,1,64
Protected Static Class,"org.apache.catalina.tribes.membership.Membership.MbrEntry",1,0,4,4,1,37
Public Abstract Class,"org.apache.catalina.tribes.membership.MembershipProviderBase",9,3,6,6,1,75
Public Abstract Class,"org.apache.catalina.tribes.membership.MembershipServiceBase",10,3,15,15,1,82
Public Class,"org.apache.catalina.tribes.membership.StaticMember",5,0,55,6,2,0
Public Class,"org.apache.catalina.tribes.membership.StaticMembershipProvider",30,0,25,19,2,85
Public Static Class,"org.apache.catalina.tribes.membership.StaticMembershipProvider.MemberMessage",4,0,7,7,1,52
Protected Class,"org.apache.catalina.tribes.membership.StaticMembershipProvider.PingThread",6,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.membership.StaticMembershipService",23,0,42,27,2,86
Public Interface,"org.apache.catalina.tribes.membership.StaticMembershipServiceMBean",3,1,9,9,0,0
Public Class,"org.apache.catalina.tribes.membership.TestMemberImplSerialization",7,0,5,5,1,50
Public Class,"org.apache.catalina.tribes.membership.TestMembership",9,0,1,1,1,0
Package,"org.apache.catalina.tribes.membership.cloud",,,,62,,
Public Abstract Class,"org.apache.catalina.tribes.membership.cloud.AbstractStreamProvider",26,3,4,4,1,0
Anonymous Class,"org.apache.catalina.tribes.membership.cloud.AbstractStreamProvider.(Anon_1)",3,0,3,3,2,0
Public Class,"org.apache.catalina.tribes.membership.cloud.CertificateStreamProvider",18,0,7,3,2,33
Public Abstract Class,"org.apache.catalina.tribes.membership.cloud.CloudMembershipProvider",25,2,17,11,2,92
Public Class,"org.apache.catalina.tribes.membership.cloud.CloudMembershipService",13,0,34,19,2,81
Public Interface,"org.apache.catalina.tribes.membership.cloud.CloudMembershipServiceMBean",3,1,7,7,0,0
Public Class,"org.apache.catalina.tribes.membership.cloud.DNSMembershipProvider",20,0,21,4,3,50
Public Class,"org.apache.catalina.tribes.membership.cloud.InsecureStreamProvider",4,0,6,2,2,0
Public Class,"org.apache.catalina.tribes.membership.cloud.KubernetesMembershipProvider",28,1,21,4,3,0
Public Interface,"org.apache.catalina.tribes.membership.cloud.StreamProvider",4,1,1,1,0,0
Public Class,"org.apache.catalina.tribes.membership.cloud.TestKubernetesJson",8,0,22,1,4,0
Public Class,"org.apache.catalina.tribes.membership.cloud.TokenStreamProvider",9,0,7,3,2,33
Package,"org.apache.catalina.tribes.test",,,,6,,
Public Class,"org.apache.catalina.tribes.test.NioSenderTest",13,0,6,6,1,75
Public Class,"org.apache.catalina.tribes.test.TribesTestSuite",2,0,0,0,1,0
Package,"org.apache.catalina.tribes.test.channel",,,,62,,
Public Class,"org.apache.catalina.tribes.test.channel.TestChannelConfig",6,0,5,5,1,0
Public Class,"org.apache.catalina.tribes.test.channel.TestDataIntegrity",15,0,7,7,1,34
Public Static Class,"org.apache.catalina.tribes.test.channel.TestDataIntegrity.Data",2,0,2,2,1,0
Public Static Class,"org.apache.catalina.tribes.test.channel.TestDataIntegrity.Listener",4,0,2,2,1,50
Anonymous Class,"org.apache.catalina.tribes.test.channel.TestDataIntegrity.testDataSendASYNCM.(Anon_2)",7,0,1,1,2,0
Anonymous Class,"org.apache.catalina.tribes.test.channel.TestDataIntegrity.testDataSendNO_ACK.(Anon_1)",6,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.test.channel.TestMulticastPackages",20,0,8,8,1,37
Public Static Class,"org.apache.catalina.tribes.test.channel.TestMulticastPackages.Data",4,0,5,5,1,50
Public Static Class,"org.apache.catalina.tribes.test.channel.TestMulticastPackages.Listener",7,0,3,3,1,55
Anonymous Class,"org.apache.catalina.tribes.test.channel.TestMulticastPackages.testDataSendASYNCM.(Anon_1)",7,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.test.channel.TestRemoteProcessException",13,0,3,3,1,33
Public Static Class,"org.apache.catalina.tribes.test.channel.TestRemoteProcessException.Data",2,0,2,2,1,12
Public Static Class,"org.apache.catalina.tribes.test.channel.TestRemoteProcessException.Listener",6,0,3,3,1,33
Public Class,"org.apache.catalina.tribes.test.channel.TestUdpPackages",20,0,9,9,1,33
Public Static Class,"org.apache.catalina.tribes.test.channel.TestUdpPackages.Data",4,0,5,5,1,50
Public Static Class,"org.apache.catalina.tribes.test.channel.TestUdpPackages.Listener",7,0,3,3,1,55
Anonymous Class,"org.apache.catalina.tribes.test.channel.TestUdpPackages.testDataSendASYNCM.(Anon_2)",7,0,1,1,2,0
Anonymous Class,"org.apache.catalina.tribes.test.channel.TestUdpPackages.testDataSendNO_ACK.(Anon_1)",7,0,1,1,2,0
Package,"org.apache.catalina.tribes.test.transport",,,,17,,
Public Class,"org.apache.catalina.tribes.test.transport.SocketNioReceive",10,0,1,1,1,0
Public Static Class,"org.apache.catalina.tribes.test.transport.SocketNioReceive.MyList",3,0,2,2,1,50
Public Class,"org.apache.catalina.tribes.test.transport.SocketNioSend",14,0,1,1,1,0
Public Class,"org.apache.catalina.tribes.test.transport.SocketNioValidateSend",12,0,1,1,1,0
Public Class,"org.apache.catalina.tribes.test.transport.SocketReceive",8,0,2,2,1,50
Anonymous Class,"org.apache.catalina.tribes.test.transport.SocketReceive.main.(Anon_1)",3,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.test.transport.SocketSend",10,0,1,1,1,0
Public Class,"org.apache.catalina.tribes.test.transport.SocketTribesReceive",9,0,2,2,1,50
Anonymous Class,"org.apache.catalina.tribes.test.transport.SocketTribesReceive.main.(Anon_1)",3,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.test.transport.SocketValidateReceive",9,0,2,2,1,50
Public Static Class,"org.apache.catalina.tribes.test.transport.SocketValidateReceive.MyDataReader",2,0,2,2,1,33
Anonymous Class,"org.apache.catalina.tribes.test.transport.SocketValidateReceive.main.(Anon_1)",3,0,1,1,2,0
Package,"org.apache.catalina.tribes.tipis",,,,146,,
Public Abstract Generic Class,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap",36,2,64,64,1,88
TypeVariable,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.K",0,0,0,0,1,0
Public Static Generic Class,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.MapEntry",10,0,25,25,1,85
TypeVariable,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.MapEntry.K",0,0,0,0,1,0
TypeVariable,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.MapEntry.V",0,0,0,0,1,0
Public Static Class,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.MapMessage",13,0,20,20,1,85
Public Interface,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.MapOwner",0,3,1,1,0,0
Private Enum Type,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.State",1,0,4,4,1,
TypeVariable,"org.apache.catalina.tribes.tipis.AbstractReplicatedMap.V",0,0,0,0,1,0
Public Generic Class,"org.apache.catalina.tribes.tipis.LazyReplicatedMap",13,0,72,8,2,87
TypeVariable,"org.apache.catalina.tribes.tipis.LazyReplicatedMap.K",0,0,0,0,1,0
TypeVariable,"org.apache.catalina.tribes.tipis.LazyReplicatedMap.V",0,0,0,0,1,0
Public Generic Class,"org.apache.catalina.tribes.tipis.ReplicatedMap",18,0,74,10,2,90
TypeVariable,"org.apache.catalina.tribes.tipis.ReplicatedMap.K",0,0,0,0,1,0
TypeVariable,"org.apache.catalina.tribes.tipis.ReplicatedMap.V",0,0,0,0,1,0
Public Interface,"org.apache.catalina.tribes.tipis.ReplicatedMapEntry",2,1,14,14,2,0
Package,"org.apache.catalina.tribes.transport",,,,225,,
Public Abstract Class,"org.apache.catalina.tribes.transport.AbstractRxTask",3,1,10,10,1,77
Public Abstract Class,"org.apache.catalina.tribes.transport.AbstractSender",6,3,57,57,1,94
Public Class,"org.apache.catalina.tribes.transport.Constants",2,0,0,0,1,0
Public Interface,"org.apache.catalina.tribes.transport.DataSender",1,2,11,11,0,0
Public Interface,"org.apache.catalina.tribes.transport.MultiPointSender",3,2,16,5,1,0
Public Abstract Class,"org.apache.catalina.tribes.transport.PooledSender",8,1,72,15,2,66
Private Static Class,"org.apache.catalina.tribes.transport.PooledSender.SenderQueue",9,0,10,10,1,58
Public Abstract Class,"org.apache.catalina.tribes.transport.ReceiverBase",24,1,81,81,1,96
Class,"org.apache.catalina.tribes.transport.ReceiverBase.TaskThreadFactory",8,0,2,2,1,16
Public Class,"org.apache.catalina.tribes.transport.ReplicationTransmitter",11,0,11,11,1,72
Public Class,"org.apache.catalina.tribes.transport.RxTaskPool",8,0,11,11,1,70
Public Interface,"org.apache.catalina.tribes.transport.RxTaskPool.TaskCreator",1,1,1,1,0,0
Public Class,"org.apache.catalina.tribes.transport.SenderState",3,0,11,11,1,36
Package,"org.apache.catalina.tribes.transport.nio",,,,113,,
Public Class,"org.apache.catalina.tribes.transport.nio.NioReceiver",30,0,97,16,2,83
Public Interface,"org.apache.catalina.tribes.transport.nio.NioReceiverMBean",1,1,27,27,0,0
Public Class,"org.apache.catalina.tribes.transport.nio.NioReplicationTask",29,0,20,10,2,77
Public Class,"org.apache.catalina.tribes.transport.nio.NioSender",17,0,76,19,2,78
Public Class,"org.apache.catalina.tribes.transport.nio.ParallelNioSender",25,0,70,13,2,74
Private Static Class,"org.apache.catalina.tribes.transport.nio.ParallelNioSender.SendResult",4,0,4,4,1,50
Public Class,"org.apache.catalina.tribes.transport.nio.PooledParallelSender",9,0,74,2,3,0
Public Interface,"org.apache.catalina.tribes.transport.nio.PooledParallelSenderMBean",0,1,22,22,0,0
Package,"org.apache.catalina.tribes.util",,,,52,,
Public Class,"org.apache.catalina.tribes.util.Arrays",14,0,24,24,1,0
Public Class,"org.apache.catalina.tribes.util.ExceptionUtils",4,0,1,1,1,0
Public Class,"org.apache.catalina.tribes.util.ExecutorFactory",7,0,2,2,1,0
Private Static Class,"org.apache.catalina.tribes.util.ExecutorFactory.TaskQueue",6,0,4,4,2,25
Private Static Class,"org.apache.catalina.tribes.util.ExecutorFactory.TribesThreadPoolExecutor",10,0,5,5,2,0
Public Class,"org.apache.catalina.tribes.util.Logs",2,0,0,0,1,0
Public Class,"org.apache.catalina.tribes.util.StringManager",12,0,8,8,1,75
Anonymous Class,"org.apache.catalina.tribes.util.StringManager.getManager.(Anon_1)",3,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.util.TcclThreadFactory",8,0,3,3,1,44
Anonymous Class,"org.apache.catalina.tribes.util.TcclThreadFactory.newThread.(Anon_1)",3,0,1,1,2,0
Public Class,"org.apache.catalina.tribes.util.UUIDGenerator",6,0,3,3,1,0
Package,"org.apache.catalina.users",,,,188,,
Public Abstract Class,"org.apache.catalina.users.AbstractGroup",5,1,12,12,1,60
Public Abstract Class,"org.apache.catalina.users.AbstractRole",3,1,6,6,1,60
Public Abstract Class,"org.apache.catalina.users.AbstractUser",5,1,17,17,1,71
Public Final Class,"org.apache.catalina.users.Constants",1,0,0,0,1,0
Public Class,"org.apache.catalina.users.DataSourceUserDatabase",24,1,58,57,2,93
Public Class,"org.apache.catalina.users.DataSourceUserDatabaseFactory",10,0,1,1,1,0
Public Class,"org.apache.catalina.users.DataSourceUserDatabaseTests",14,0,10,3,2,33
Protected Class,"org.apache.catalina.users.DataSourceUserDatabaseTests.DerbyUserDatabase",6,0,64,6,3,50
Public Generic Class,"org.apache.catalina.users.GenericGroup",9,1,22,10,2,30
TypeVariable,"org.apache.catalina.users.GenericGroup.UD",1,0,0,0,1,0
Public Generic Class,"org.apache.catalina.users.GenericRole",3,1,12,6,2,0
TypeVariable,"org.apache.catalina.users.GenericRole.UD",1,0,0,0,1,0
Public Generic Class,"org.apache.catalina.users.GenericUser",8,1,34,17,2,50
TypeVariable,"org.apache.catalina.users.GenericUser.UD",1,0,0,0,1,0
Public Class,"org.apache.catalina.users.MemoryGroup",7,0,24,2,3,0
Class,"org.apache.catalina.users.MemoryGroupCreationFactory",6,0,5,2,2,0
Public Class,"org.apache.catalina.users.MemoryRole",6,0,14,2,3,0
Class,"org.apache.catalina.users.MemoryRoleCreationFactory",5,0,5,2,2,0
Public Class,"org.apache.catalina.users.MemoryUser",7,0,37,3,3,0
Class,"org.apache.catalina.users.MemoryUserCreationFactory",7,0,5,2,2,0
Public Class,"org.apache.catalina.users.MemoryUserDatabase",40,0,28,28,1,83
Public Class,"org.apache.catalina.users.MemoryUserDatabaseFactory",8,0,1,1,1,0
Public Class,"org.apache.catalina.users.MemoryUserDatabaseTests",27,0,8,8,1,50
Anonymous Class,"org.apache.catalina.users.MemoryUserDatabaseTests.testMultithreadedMutateUserDatabase.(Anon_1)",4,0,1,1,2,0
Anonymous Class,"org.apache.catalina.users.MemoryUserDatabaseTests.testMultithreadedMutateUserDatabase.(Anon_2)",4,0,1,1,2,0
Public Abstract Class,"org.apache.catalina.users.SparseUserDatabase",1,1,1,1,1,0
Package,"org.apache.catalina.util",,,,223,,
Public Class,"org.apache.catalina.util.CharsetMapper",8,0,4,4,1,25
Public Final Class,"org.apache.catalina.util.ContextName",4,0,9,9,1,61
Public Final Class,"org.apache.catalina.util.CustomObjectInputStream",18,0,4,4,2,45
Public Class,"org.apache.catalina.util.DOMWriter",9,0,4,4,1,50
Public Class,"org.apache.catalina.util.ErrorPageSupport",9,0,6,6,1,25
Public Final Class,"org.apache.catalina.util.Extension",5,0,19,19,1,82
Public Final Class,"org.apache.catalina.util.ExtensionValidator",20,0,6,6,1,83
Public Class,"org.apache.catalina.util.IOTools",5,0,5,5,1,0
Public Class,"org.apache.catalina.util.Introspection",18,0,7,7,1,0
Public Abstract Class,"org.apache.catalina.util.LifecycleBase",15,6,21,21,1,74
Public Abstract Class,"org.apache.catalina.util.LifecycleMBeanBase",13,14,35,14,2,70
Public Class,"org.apache.catalina.util.ManifestResource",7,0,11,11,1,72
Public Final Class,"org.apache.catalina.util.NetMask",9,0,5,5,1,56
Public Final Generic Class,"org.apache.catalina.util.ParameterMap",7,0,19,19,1,49
TypeVariable,"org.apache.catalina.util.ParameterMap.K",0,0,0,0,1,0
TypeVariable,"org.apache.catalina.util.ParameterMap.V",0,0,0,0,1,0
Public Final Class,"org.apache.catalina.util.RequestUtil",4,0,1,1,1,0
Public Final Generic Class,"org.apache.catalina.util.ResourceSet",4,0,9,9,2,44
TypeVariable,"org.apache.catalina.util.ResourceSet.T",0,0,0,0,1,0
Public Class,"org.apache.catalina.util.ServerInfo",5,0,4,4,1,100
Public Class,"org.apache.catalina.util.SessionConfig",4,0,5,5,1,0
Public Abstract Class,"org.apache.catalina.util.SessionIdGeneratorBase",16,1,38,17,2,85
Public Class,"org.apache.catalina.util.StandardSessionIdGenerator",3,0,39,1,3,0
Public Class,"org.apache.catalina.util.Strftime",7,0,7,7,1,42
Public Class,"org.apache.catalina.util.TLSUtil",3,0,1,1,1,0
Public Class,"org.apache.catalina.util.TestContextName",5,0,9,9,1,22
Public Class,"org.apache.catalina.util.TestContextNameExtractFromPath",11,0,2,2,1,50
Public Final Class,"org.apache.catalina.util.TestNetMask",14,0,2,2,1,50
Public Class,"org.apache.catalina.util.TestParameterMap",18,0,6,6,1,0
Public Class,"org.apache.catalina.util.TestServerInfo",3,0,1,1,1,0
Public Class,"org.apache.catalina.util.TestURLEncoder",5,0,2,2,1,0
Public Class,"org.apache.catalina.util.ToStringUtil",5,0,5,5,1,0
Public Class,"org.apache.catalina.util.TomcatCSS",1,0,0,0,1,0
Public Final Class,"org.apache.catalina.util.URLEncoder",8,0,7,7,1,42
Public Class,"org.apache.catalina.util.XMLWriter",5,0,10,10,1,66
Package,"org.apache.catalina.valves",,,,600,,
Public Abstract Class,"org.apache.catalina.valves.AbstractAccessLogValve",55,1,82,31,4,92
Protected Interface,"org.apache.catalina.valves.AbstractAccessLogValve.AccessLogElement",4,50,1,1,0,0
Protected Static Class,"org.apache.catalina.valves.AbstractAccessLogValve.ByteSentElement",7,0,2,2,1,0
Protected Interface,"org.apache.catalina.valves.AbstractAccessLogValve.CachedElement",1,3,1,1,0,0
Protected Static Class,"org.apache.catalina.valves.AbstractAccessLogValve.ConnectionStatusElement",13,0,1,1,1,0
