Kind,Name,CountClassDerived,CountClassCoupled,CountDeclMethod,CountDeclMethodAll,MaxInheritanceTree,PercentLackOfCohesion
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.erodingPool.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.erodingPool.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.erodingPool.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.erodingPool.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.prefill.K",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.prefill.K",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.prefill.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.prefill.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.prefill.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.synchronizedKeyedPooledFactory.K",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.synchronizedKeyedPooledFactory.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.synchronizedPool.K",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.synchronizedPool.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.synchronizedPool.V",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PoolUtils.synchronizedPooledFactory.T",0,0,0,0,1,0
Public Generic Interface,"org.apache.tomcat.dbcp.pool2.PooledObject",1,8,33,33,2,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PooledObject.T",0,0,0,0,1,0
Public Generic Interface,"org.apache.tomcat.dbcp.pool2.PooledObjectFactory",4,3,6,6,0,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.PooledObjectFactory.T",0,0,0,0,1,0
Public Enum Type,"org.apache.tomcat.dbcp.pool2.PooledObjectState",0,1,2,2,1,
Public Interface,"org.apache.tomcat.dbcp.pool2.SwallowedExceptionListener",1,1,1,1,0,0
Public Interface,"org.apache.tomcat.dbcp.pool2.TrackedUse",1,2,2,2,0,0
Public Generic Interface,"org.apache.tomcat.dbcp.pool2.UsageTracking",2,0,1,1,0,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.UsageTracking.T",0,0,0,0,1,0
Package,"org.apache.tomcat.dbcp.pool2.impl",,,574,,,
Public Class,"org.apache.tomcat.dbcp.pool2.impl.AbandonedConfig",0,9,20,20,1,85
Public Abstract Generic Class,"org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool",2,46,93,95,2,95
Class,"org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool.EvictionIterator",0,4,5,5,1,40
Class,"org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool.Evictor",0,6,3,3,1,33
Static Generic Class,"org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool.IdentityWrapper",0,4,5,5,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool.IdentityWrapper.T",0,0,0,0,1,0
Private Class,"org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool.StatsStore",0,8,6,6,1,38
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.BaseGenericObjectPool.T",0,0,0,0,1,0
Public Abstract Generic Class,"org.apache.tomcat.dbcp.pool2.impl.BaseObjectPoolConfig",2,8,52,54,2,93
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.BaseObjectPoolConfig.T",0,0,0,0,1,0
Public Interface,"org.apache.tomcat.dbcp.pool2.impl.CallStack",3,1,3,3,0,0
Public Final Class,"org.apache.tomcat.dbcp.pool2.impl.CallStackUtils",0,8,4,4,1,0
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.DefaultEvictionPolicy",0,3,1,1,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.DefaultEvictionPolicy.T",0,0,0,0,1,0
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObject",1,14,30,30,1,88
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObject.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObjectInfo",0,7,13,13,1,30
Public Interface,"org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObjectInfoMBean",1,1,10,10,0,0
Public Class,"org.apache.tomcat.dbcp.pool2.impl.EvictionConfig",0,6,10,10,1,56
Public Generic Interface,"org.apache.tomcat.dbcp.pool2.impl.EvictionPolicy",1,2,1,1,0,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.EvictionPolicy.T",0,0,0,0,1,0
Class,"org.apache.tomcat.dbcp.pool2.impl.EvictionTimer",0,15,6,6,1,50
Private Static Class,"org.apache.tomcat.dbcp.pool2.impl.EvictionTimer.EvictorThreadFactory",0,6,1,1,1,0
Private Static Class,"org.apache.tomcat.dbcp.pool2.impl.EvictionTimer.Reaper",0,3,1,1,1,0
Private Static Class,"org.apache.tomcat.dbcp.pool2.impl.EvictionTimer.WeakRunner",0,3,2,2,1,0
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPool",0,45,47,142,3,87
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPool.K",0,0,0,0,1,0
Private Generic Class,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPool.ObjectDeque",0,8,6,6,1,75
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPool.ObjectDeque.S",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPool.T",0,0,0,0,1,0
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPoolConfig",0,5,11,65,3,72
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPoolConfig.T",0,0,0,0,1,0
Public Generic Interface,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPoolMXBean",1,2,38,38,0,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.GenericKeyedObjectPoolMXBean.K",0,0,0,0,1,0
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.GenericObjectPool",0,35,36,131,3,85
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.GenericObjectPool.T",0,0,0,0,1,0
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.GenericObjectPoolConfig",0,5,8,62,3,62
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.GenericObjectPoolConfig.T",0,0,0,0,1,0
Public Interface,"org.apache.tomcat.dbcp.pool2.impl.GenericObjectPoolMXBean",1,2,36,36,0,0
Class,"org.apache.tomcat.dbcp.pool2.impl.InterruptibleReentrantLock",0,1,2,2,2,0
Generic Class,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque",0,22,67,67,2,81
Private Abstract Class,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque.AbstractItr",2,5,8,8,1,50
Private Class,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque.DescendingItr",0,3,2,10,2,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque.E",0,0,0,0,1,0
Private Class,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque.Itr",0,3,2,10,2,0
Private Static Final Generic Class,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque.Node",0,0,1,1,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque.Node.E",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.LinkedBlockingDeque.toArray.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.dbcp.pool2.impl.NoOpCallStack",0,2,4,4,1,0
Class,"org.apache.tomcat.dbcp.pool2.impl.PoolImplUtils",0,13,10,10,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.PoolImplUtils.getGenericType.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.PoolImplUtils.getParameterizedType.T",0,0,0,0,1,0
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.PooledSoftReference",0,4,5,35,2,19
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.PooledSoftReference.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.dbcp.pool2.impl.SecurityManagerCallStack",0,9,4,4,1,43
Private Static Class,"org.apache.tomcat.dbcp.pool2.impl.SecurityManagerCallStack.PrivateSecurityManager",0,4,1,1,2,0
Private Static Class,"org.apache.tomcat.dbcp.pool2.impl.SecurityManagerCallStack.Snapshot",0,1,1,1,1,50
Public Generic Class,"org.apache.tomcat.dbcp.pool2.impl.SoftReferenceObjectPool",0,18,15,28,3,65
TypeVariable,"org.apache.tomcat.dbcp.pool2.impl.SoftReferenceObjectPool.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.dbcp.pool2.impl.ThrowableCallStack",0,6,4,4,1,41
Private Static Class,"org.apache.tomcat.dbcp.pool2.impl.ThrowableCallStack.Snapshot",0,0,0,0,2,0
Package,"org.apache.tomcat.jdbc",,,0,,,
Package,"org.apache.tomcat.jdbc.bugs",,,15,,,
Public Class,"org.apache.tomcat.jdbc.bugs.Bug51582",0,14,1,1,1,0
Anonymous Class,"org.apache.tomcat.jdbc.bugs.Bug51582.main.(Anon_1)",0,4,1,1,2,0
Public Class,"org.apache.tomcat.jdbc.bugs.Bug53367",0,21,3,3,1,33
Anonymous Class,"org.apache.tomcat.jdbc.bugs.Bug53367.testPool.(Anon_1)",0,5,1,1,2,0
Anonymous Class,"org.apache.tomcat.jdbc.bugs.Bug53367.testPool.(Anon_2)",0,5,1,1,2,0
Anonymous Class,"org.apache.tomcat.jdbc.bugs.Bug53367.testPool.(Anon_3)",0,6,1,1,2,0
Public Class,"org.apache.tomcat.jdbc.bugs.Bug54225",0,12,3,3,1,33
Public Class,"org.apache.tomcat.jdbc.bugs.Bug54227",0,10,2,2,1,0
Public Class,"org.apache.tomcat.jdbc.bugs.Bug54978",0,7,2,2,1,0
Package,"org.apache.tomcat.jdbc.naming",,,3,,,
Public Class,"org.apache.tomcat.jdbc.naming.GenericNamingResourcesFactory",0,26,3,3,1,0
Package,"org.apache.tomcat.jdbc.pool",,,690,,,
Public Class,"org.apache.tomcat.jdbc.pool.ClassLoaderUtil",0,7,1,1,1,0
Public Class,"org.apache.tomcat.jdbc.pool.ConnectionPool",0,48,58,58,1,93
Protected Class,"org.apache.tomcat.jdbc.pool.ConnectionPool.ConnectionFuture",0,13,8,8,1,69
Protected Static Class,"org.apache.tomcat.jdbc.pool.ConnectionPool.PoolCleaner",0,6,4,4,2,62
Private Static Class,"org.apache.tomcat.jdbc.pool.ConnectionPool.PrivilegedNewTimer",0,3,1,1,1,0
Public Class,"org.apache.tomcat.jdbc.pool.DataSource",1,12,9,160,2,55
Public Class,"org.apache.tomcat.jdbc.pool.DataSourceFactory",0,23,6,6,1,0
Public Class,"org.apache.tomcat.jdbc.pool.DataSourceProxy",1,25,151,151,1,87
TypeVariable,"org.apache.tomcat.jdbc.pool.DataSourceProxy.unwrap.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.jdbc.pool.DisposableConnectionFacade",0,8,5,19,2,0
Public Generic Class,"org.apache.tomcat.jdbc.pool.FairBlockingQueue",0,12,27,27,1,77
TypeVariable,"org.apache.tomcat.jdbc.pool.FairBlockingQueue.E",0,0,0,0,1,0
Protected Generic Class,"org.apache.tomcat.jdbc.pool.FairBlockingQueue.ExchangeCountDownLatch",0,0,3,3,2,33
TypeVariable,"org.apache.tomcat.jdbc.pool.FairBlockingQueue.ExchangeCountDownLatch.T",0,0,0,0,1,0
Protected Class,"org.apache.tomcat.jdbc.pool.FairBlockingQueue.FairIterator",0,5,4,4,1,33
Protected Generic Class,"org.apache.tomcat.jdbc.pool.FairBlockingQueue.ItemFuture",0,7,7,7,1,61
TypeVariable,"org.apache.tomcat.jdbc.pool.FairBlockingQueue.ItemFuture.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.jdbc.pool.FairBlockingQueue.toArray.T",0,0,0,0,1,0
Public Abstract Class,"org.apache.tomcat.jdbc.pool.JdbcInterceptor",7,9,14,14,1,84
Public Generic Class,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue",0,14,29,29,1,85
TypeVariable,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue.E",0,0,0,0,1,0
Protected Generic Class,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue.ExchangeCountDownLatch",0,0,3,3,2,33
TypeVariable,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue.ExchangeCountDownLatch.T",0,0,0,0,1,0
Protected Class,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue.FairIterator",0,6,4,4,1,25
Protected Generic Class,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue.ItemFuture",0,7,7,7,1,61
TypeVariable,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue.ItemFuture.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.jdbc.pool.MultiLockFairBlockingQueue.toArray.T",0,0,0,0,1,0
Public Interface,"org.apache.tomcat.jdbc.pool.PoolConfiguration",3,5,107,107,0,0
Public Class,"org.apache.tomcat.jdbc.pool.PoolExhaustedException",0,2,8,8,2,0
Public Class,"org.apache.tomcat.jdbc.pool.PoolProperties",1,30,111,111,1,98
Public Static Class,"org.apache.tomcat.jdbc.pool.PoolProperties.InterceptorDefinition",0,12,7,7,1,71
Public Static Class,"org.apache.tomcat.jdbc.pool.PoolProperties.InterceptorProperty",0,4,13,13,1,46
Public Class,"org.apache.tomcat.jdbc.pool.PoolUtilities",0,2,2,2,1,0
Public Class,"org.apache.tomcat.jdbc.pool.PooledConnection",0,33,51,51,1,92
Public Interface,"org.apache.tomcat.jdbc.pool.PooledConnectionMBean",1,2,17,17,0,0
Public Class,"org.apache.tomcat.jdbc.pool.ProxyConnection",0,10,13,27,2,38
Public Class,"org.apache.tomcat.jdbc.pool.ShouldForceReconnectTest",0,9,5,5,1,60
Public Class,"org.apache.tomcat.jdbc.pool.StatementFacade",0,11,3,26,3,0
Protected Class,"org.apache.tomcat.jdbc.pool.StatementFacade.StatementProxy",0,9,5,5,1,66
Public Class,"org.apache.tomcat.jdbc.pool.TrapException",0,11,4,18,2,0
Public Interface,"org.apache.tomcat.jdbc.pool.Validator",0,1,1,1,0,0
Public Class,"org.apache.tomcat.jdbc.pool.XADataSource",0,0,2,162,3,0
Package,"org.apache.tomcat.jdbc.pool.interceptor",,,175,,,
Public Abstract Class,"org.apache.tomcat.jdbc.pool.interceptor.AbstractCreateStatementInterceptor",5,11,9,23,2,0
Public Abstract Class,"org.apache.tomcat.jdbc.pool.interceptor.AbstractQueryReport",3,12,9,32,3,71
Protected Class,"org.apache.tomcat.jdbc.pool.interceptor.AbstractQueryReport.StatementProxy",0,11,2,2,1,16
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.ConnectionState",0,13,3,17,2,22
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.InduceSlowQuery",0,6,8,40,4,0
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.QueryTimeoutInterceptor",0,8,3,26,3,50
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.ResetAbandonedTimer",0,8,9,41,4,83
Public Interface,"org.apache.tomcat.jdbc.pool.interceptor.ResetAbandonedTimerMBean",1,0,1,1,0,0
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.SlowQueryReport",1,15,19,51,4,83
Public Static Class,"org.apache.tomcat.jdbc.pool.interceptor.SlowQueryReport.QueryStats",0,12,19,19,1,79
Public Static Class,"org.apache.tomcat.jdbc.pool.interceptor.SlowQueryReport.QueryStatsComparator",0,2,2,2,1,0
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.SlowQueryReportJmx",0,30,21,72,5,81
Public Interface,"org.apache.tomcat.jdbc.pool.interceptor.SlowQueryReportJmxMBean",1,1,1,1,0,0
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementCache",1,24,20,50,4,86
Private Static Final Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementCache.CacheKey",0,3,3,3,1,0
Protected Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementCache.CachedStatement",0,7,5,17,2,60
Public Interface,"org.apache.tomcat.jdbc.pool.interceptor.StatementCacheMBean",1,1,5,5,0,0
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementCounterInterceptor",0,11,2,32,4,25
Private Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementCounterInterceptor.StatementProxy",0,4,2,14,2,0
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementDecoratorInterceptor",2,22,7,30,3,85
Protected Static Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementDecoratorInterceptor.ResultSetProxy",0,4,2,2,1,0
Protected Generic Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementDecoratorInterceptor.StatementProxy",2,11,12,12,1,77
TypeVariable,"org.apache.tomcat.jdbc.pool.interceptor.StatementDecoratorInterceptor.StatementProxy.T",0,1,0,0,0,0
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementFinalizer",0,15,4,27,3,37
Protected Class,"org.apache.tomcat.jdbc.pool.interceptor.StatementFinalizer.StatementEntry",0,4,3,3,1,33
Public Class,"org.apache.tomcat.jdbc.pool.interceptor.TestInterceptor",0,5,4,18,2,75
Package,"org.apache.tomcat.jdbc.pool.jmx",,,162,,,
Public Class,"org.apache.tomcat.jdbc.pool.jmx.ConnectionPool",0,19,140,140,2,94
Public Interface,"org.apache.tomcat.jdbc.pool.jmx.ConnectionPoolMBean",2,0,19,126,1,0
Public Class,"org.apache.tomcat.jdbc.pool.jmx.JmxUtil",0,8,3,3,1,0
Package,"org.apache.tomcat.jdbc.test",,,272,,,
Public Class,"org.apache.tomcat.jdbc.test.AbandonPercentageTest",0,8,4,10,2,0
Public Class,"org.apache.tomcat.jdbc.test.AlternateUsernameTest",0,11,4,10,2,0
Public Static Class,"org.apache.tomcat.jdbc.test.AlternateUsernameTest.TestResult",0,1,0,0,1,0
Public Class,"org.apache.tomcat.jdbc.test.AlternateUsernameTest.TestRunner",0,11,2,2,1,19
Public Class,"org.apache.tomcat.jdbc.test.Async0IdleTestBug50477",0,6,1,7,2,0
Public Class,"org.apache.tomcat.jdbc.test.BorrowWaitTest",0,6,2,8,2,0
Public Class,"org.apache.tomcat.jdbc.test.Bug50571",0,5,2,8,2,0
Public Class,"org.apache.tomcat.jdbc.test.Bug50805",0,6,1,7,2,0
Public Class,"org.apache.tomcat.jdbc.test.CheckOutThreadTest",0,7,12,18,2,0
Public Class,"org.apache.tomcat.jdbc.test.CheckOutThreadTest.TestThread",0,6,1,1,2,0
Public Class,"org.apache.tomcat.jdbc.test.ConnectCountTest",0,13,7,13,2,62
Public Class,"org.apache.tomcat.jdbc.test.ConnectCountTest.TestThread",0,9,1,1,2,9
Public Class,"org.apache.tomcat.jdbc.test.CreateTestTable",0,11,5,11,2,60
Public Class,"org.apache.tomcat.jdbc.test.DefaultProperties",0,2,1,112,2,0
Public Abstract Class,"org.apache.tomcat.jdbc.test.DefaultTestCase",31,18,6,6,1,75
Public Class,"org.apache.tomcat.jdbc.test.EqualsHashCodeTest",0,9,3,9,2,0
Public Class,"org.apache.tomcat.jdbc.test.FairnessTest",0,9,5,11,2,48
Public Class,"org.apache.tomcat.jdbc.test.FairnessTest.TestThread",0,9,1,1,2,9
Public Class,"org.apache.tomcat.jdbc.test.JmxPasswordTest",0,18,2,8,2,0
Public Class,"org.apache.tomcat.jdbc.test.MultipleCloseTest",0,10,3,9,2,0
Public Class,"org.apache.tomcat.jdbc.test.PoolCleanerTest",0,10,6,12,2,0
Public Class,"org.apache.tomcat.jdbc.test.PoolPurgeTest",0,10,5,11,2,0
Public Class,"org.apache.tomcat.jdbc.test.SimplePOJOAsyncExample",0,10,1,1,1,0
Public Class,"org.apache.tomcat.jdbc.test.SimplePOJOExample",0,8,1,1,1,0
Public Class,"org.apache.tomcat.jdbc.test.StarvationTest",0,7,3,9,2,0
Public Class,"org.apache.tomcat.jdbc.test.StatementFinalizerTest",0,7,2,8,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestAsyncQueue",0,10,4,4,1,0
Protected Class,"org.apache.tomcat.jdbc.test.TestAsyncQueue.OfferThread",0,4,2,2,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestConcurrency",0,14,5,11,2,0
Anonymous Class,"org.apache.tomcat.jdbc.test.TestConcurrency.testBrutal.(Anon_2)",0,5,1,1,2,0
Anonymous Class,"org.apache.tomcat.jdbc.test.TestConcurrency.testBrutalNonFair.(Anon_3)",0,5,1,1,2,0
Anonymous Class,"org.apache.tomcat.jdbc.test.TestConcurrency.testSimple.(Anon_1)",0,6,1,1,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestConnectionState",0,6,3,9,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestException",0,8,1,7,2,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestException.TestInterceptor",0,3,1,15,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestGCClose",0,3,2,8,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestGetConnection",0,6,1,7,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestInterceptorShortName",0,6,1,7,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestJdbcInterceptorConfigParsing",0,8,4,4,1,0
Public Class,"org.apache.tomcat.jdbc.test.TestQueryTimeoutInterceptor",0,8,1,7,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestSizePreservation",0,12,5,5,1,0
Anonymous Class,"org.apache.tomcat.jdbc.test.TestSizePreservation.common.(Anon_1)",0,6,1,1,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestSlowQueryComparator",0,18,7,7,1,0
Public Class,"org.apache.tomcat.jdbc.test.TestSlowQueryReport",0,21,5,11,2,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestSlowQueryReport.ClientListener",0,4,1,1,1,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestSlowQueryReport.MockConnection",0,9,4,61,2,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestSlowQueryReport.MockDriver",0,8,8,8,1,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestSlowQueryReport.MockStatement",0,6,4,216,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestStatementCache",0,15,11,17,2,36
Public Static Class,"org.apache.tomcat.jdbc.test.TestStatementCache.TestStatementCacheInterceptor",0,1,1,51,5,0
TypeVariable,"org.apache.tomcat.jdbc.test.TestStatementCache.findInterceptor.T",0,1,0,0,0,0
Public Class,"org.apache.tomcat.jdbc.test.TestSuspectTimeout",0,8,1,7,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestTimeout",0,8,2,8,2,0
Public Class,"org.apache.tomcat.jdbc.test.TestValidation",0,15,64,70,2,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestValidation.MockConnection",0,7,13,70,2,74
Public Static Class,"org.apache.tomcat.jdbc.test.TestValidation.MockDriver",0,9,10,10,1,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestValidation.MockStatement",0,5,2,214,2,0
Public Enum Type,"org.apache.tomcat.jdbc.test.TestValidation.ValidationOutcome",0,1,2,2,1,
Public Class,"org.apache.tomcat.jdbc.test.TestValidationQueryTimeout",0,15,9,15,2,55
Public Static Class,"org.apache.tomcat.jdbc.test.TestValidationQueryTimeout.MockConnection",0,5,2,59,2,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestValidationQueryTimeout.MockDriver",0,8,8,8,1,0
Public Static Class,"org.apache.tomcat.jdbc.test.TestValidationQueryTimeout.MockStatement",0,5,2,214,2,0
Public Class,"org.apache.tomcat.jdbc.test.TwoDataSources",0,6,1,7,2,0
Package,"org.apache.tomcat.jdbc.test.driver",,,469,,,
Public Class,"org.apache.tomcat.jdbc.test.driver.Connection",3,23,57,57,1,94
TypeVariable,"org.apache.tomcat.jdbc.test.driver.Connection.unwrap.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.jdbc.test.driver.Driver",0,12,9,9,1,0
Public Class,"org.apache.tomcat.jdbc.test.driver.ResultSet",0,23,191,191,1,98
TypeVariable,"org.apache.tomcat.jdbc.test.driver.ResultSet.getObject.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.jdbc.test.driver.ResultSet.getObject.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.jdbc.test.driver.ResultSet.unwrap.T",0,0,0,0,1,0
Public Class,"org.apache.tomcat.jdbc.test.driver.Statement",3,26,212,212,1,99
TypeVariable,"org.apache.tomcat.jdbc.test.driver.Statement.getObject.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.jdbc.test.driver.Statement.getObject.T",0,0,0,0,1,0
TypeVariable,"org.apache.tomcat.jdbc.test.driver.Statement.unwrap.T",0,0,0,0,1,0
Package,"org.apache.tomcat.jni",,,461,,,
Public Abstract Class,"org.apache.tomcat.jni.AbstractJniTest",3,6,2,2,1,0
Public Class,"org.apache.tomcat.jni.Address",0,4,8,8,1,0
Public Interface,"org.apache.tomcat.jni.BIOCallback",0,2,4,4,0,0
Public Class,"org.apache.tomcat.jni.Buffer",0,2,8,8,1,0
Public Interface,"org.apache.tomcat.jni.CertificateVerifier",1,1,1,1,0,0
Public Class,"org.apache.tomcat.jni.Directory",0,4,8,8,1,0
Public Class,"org.apache.tomcat.jni.Error",0,2,6,6,2,33
Public Class,"org.apache.tomcat.jni.File",0,5,42,42,1,0
Public Class,"org.apache.tomcat.jni.FileInfo",0,2,0,0,1,0
Public Class,"org.apache.tomcat.jni.Global",0,3,6,6,1,0
Public Final Class,"org.apache.tomcat.jni.Library",0,9,13,13,1,80
Public Class,"org.apache.tomcat.jni.LibraryNotFoundError",0,1,2,2,2,0
Public Class,"org.apache.tomcat.jni.Local",0,3,5,5,1,0
Public Class,"org.apache.tomcat.jni.Lock",0,3,9,9,1,0
Public Class,"org.apache.tomcat.jni.Mmap",0,2,4,4,1,0
Public Class,"org.apache.tomcat.jni.Multicast",0,1,5,5,1,0
Public Class,"org.apache.tomcat.jni.OS",0,2,8,8,1,0
Public Interface,"org.apache.tomcat.jni.PasswordCallback",0,2,1,1,0,0
Public Class,"org.apache.tomcat.jni.Poll",0,2,12,12,1,0
Public Class,"org.apache.tomcat.jni.Pool",0,3,13,13,1,0
Public Interface,"org.apache.tomcat.jni.PoolCallback",0,1,1,1,0,0
Public Class,"org.apache.tomcat.jni.Proc",0,2,7,7,1,0
Public Interface,"org.apache.tomcat.jni.ProcErrorCallback",0,2,1,1,0,0
Public Class,"org.apache.tomcat.jni.Procattr",0,3,13,13,1,0
Public Class,"org.apache.tomcat.jni.Registry",0,3,20,20,1,0
Public Final Class,"org.apache.tomcat.jni.SSL",0,5,52,52,1,0
Public Final Class,"org.apache.tomcat.jni.SSLConf",0,2,6,6,1,0
Public Final Class,"org.apache.tomcat.jni.SSLContext",0,10,50,50,1,0
Public Interface,"org.apache.tomcat.jni.SSLContext.SNICallBack",1,1,1,1,0,0
